GenBank_id;country
AP013252.1;NA
AP013253.1;NA
AP013254.1;NA
AP013255.1;NA
AP013256.1;NA
AP013257.1;NA
AP013258.1;NA
AP013259.1;NA
AP013260.1;NA
AP013261.1;NA
AP013262.1;NA
AP013263.1;NA
AP013264.1;NA
AP013265.1;NA
AP013266.1;NA
AP013267.1;NA
AP013268.1;NA
AP013269.1;NA
AP013270.1;NA
AP013271.1;NA
AP013272.1;NA
AP013273.1;NA
AP013274.1;NA
AP013275.1;NA
AP013276.1;NA
AP013277.1;NA
AP013278.1;NA
AP013279.1;NA
AP013280.1;NA
AP013281.1;NA
AP013282.1;NA
AP013283.1;NA
AP013284.1;NA
AP013285.1;NA
AP013286.1;NA
AP013287.1;NA
AP013288.1;NA
AP013289.1;NA
AP013290.1;NA
AP013291.1;NA
AP013292.1;NA
AP023485.1;NA
AY195746.2;NA
AY195747.2;NA
AY195748.1;NA
AY195749.2;NA
AY195750.1;NA
AY195751.1;NA
AY195752.2;NA
AY195753.2;NA
AY195754.2;NA
AY195755.2;NA
AY195757.1;NA
AY195758.2;NA
AY195759.2;NA
AY195760.2;NA
AY195761.1;NA
AY195762.2;NA
AY195763.2;NA
AY195764.1;NA
AY195765.2;NA
AY195766.1;NA
AY195768.2;NA
AY195769.2;NA
AY195770.2;NA
AY195771.1;NA
AY195772.2;NA
AY195773.1;NA
AY195774.2;NA
AY195776.2;NA
AY195777.1;NA
AY195778.2;NA
AY195779.2;NA
AY195780.1;NA
AY195781.2;NA
AY195782.2;NA
AY195783.2;NA
AY195784.2;NA
AY195785.2;NA
AY195786.2;NA
AY195787.1;NA
AY195788.2;NA
AY195789.2;NA
AY195790.2;NA
AY195791.2;NA
AY195792.2;NA
AY245555.1;NA
AY255133.1;China
AY255134.2;China
AY255135.1;China
AY255136.2;China
AY255137.1;China
AY255138.1;China
AY255139.1;China
AY255140.1;China
AY255141.1;China
AY255142.1;China
AY255143.1;China
AY255144.1;China
AY255145.1;China
AY255146.1;China
AY255147.1;China
AY255148.1;China
AY255149.1;China
AY255150.1;China
AY255151.1;China
AY255152.1;China
AY255153.1;China
AY255154.1;China
AY255155.1;China
AY255156.1;China
AY255157.1;China
AY255158.1;China
AY255159.1;China
AY255160.1;China
AY255161.1;China
AY255162.1;China
AY255163.1;China
AY255164.1;China
AY255165.1;China
AY255166.1;China
AY255167.1;China
AY255168.1;China
AY255169.1;China
AY255170.1;China
AY255171.1;China
AY255172.1;China
AY255173.1;China
AY255174.1;China
AY255175.1;China
AY255176.1;China
AY255177.1;China
AY255178.2;China
AY255179.1;China
AY255180.1;China
AY275527.2;Morocco: Berber
AY275528.1;Spain: Canary Islands
AY275529.1;Senegal: Wolof
AY275530.1;Spain: Galicia
AY275531.2;Mauritania
AY275532.2;Spain: Maragato, Leon
AY275533.2;Spain: Canary Islands
AY275534.1;Morocco
AY275535.2;Mauritania
AY275536.3;Morocco: Berber
AY275537.2;Spain: Canary Islands
AY289051.1;NA
AY289052.1;NA
AY289053.1;NA
AY289054.1;NA
AY289055.1;NA
AY289056.1;NA
AY289057.1;NA
AY289058.1;NA
AY289059.1;NA
AY289060.1;NA
AY289061.1;NA
AY289062.1;NA
AY289063.1;NA
AY289064.1;NA
AY289065.1;NA
AY289066.1;NA
AY289067.1;NA
AY289068.1;NA
AY289069.1;NA
AY289070.1;NA
AY289071.1;NA
AY289072.1;NA
AY289074.1;NA
AY289075.1;NA
AY289076.1;NA
AY289077.1;NA
AY289078.1;NA
AY289079.1;NA
AY289080.1;NA
AY289081.1;NA
AY289082.1;NA
AY289083.1;NA
AY289084.1;NA
AY289085.1;NA
AY289086.1;NA
AY289087.1;NA
AY289088.1;NA
AY289089.1;NA
AY289090.1;NA
AY289091.1;NA
AY289092.1;NA
AY289093.1;NA
AY289094.1;NA
AY289095.1;NA
AY289096.1;NA
AY289097.1;NA
AY289098.1;NA
AY289099.1;NA
AY289100.1;NA
AY289101.1;NA
AY289102.1;NA
AY495090.1;NA
AY495091.1;NA
AY495092.1;NA
AY495093.1;NA
AY495094.1;NA
AY495095.1;NA
AY495096.1;NA
AY495097.1;NA
AY495098.1;NA
AY495099.1;NA
AY495100.1;NA
AY495101.1;NA
AY495102.1;NA
AY495103.1;NA
AY495104.1;NA
AY495105.2;NA
AY495106.2;NA
AY495107.1;NA
AY495108.1;NA
AY495109.1;NA
AY495110.1;NA
AY495111.1;NA
AY495112.1;NA
AY495113.1;NA
AY495114.1;NA
AY495115.1;NA
AY495116.1;NA
AY495117.1;NA
AY495118.1;NA
AY495119.1;NA
AY495120.1;NA
AY495121.1;NA
AY495122.1;NA
AY495123.2;NA
AY495124.1;NA
AY495125.1;NA
AY495126.1;NA
AY495127.2;NA
AY495128.2;NA
AY495129.1;NA
AY495130.1;NA
AY495131.1;NA
AY495132.1;NA
AY495133.1;NA
AY495134.1;NA
AY495135.1;NA
AY495136.1;NA
AY495137.1;NA
AY495138.1;NA
AY495139.1;NA
AY495140.1;NA
AY495141.1;NA
AY495142.1;NA
AY495143.2;NA
AY495144.1;NA
AY495145.2;NA
AY495146.1;NA
AY495147.1;NA
AY495148.1;NA
AY495149.1;NA
AY495150.1;NA
AY495151.1;NA
AY495152.1;NA
AY495153.1;NA
AY495154.1;NA
AY495155.1;NA
AY495156.2;NA
AY495157.1;NA
AY495158.1;NA
AY495159.1;NA
AY495160.1;NA
AY495161.1;NA
AY495162.1;NA
AY495163.1;NA
AY495164.1;NA
AY495165.1;NA
AY495166.1;NA
AY495167.1;NA
AY495168.1;NA
AY495169.1;NA
AY495170.1;NA
AY495171.1;NA
AY495172.1;NA
AY495173.1;NA
AY495174.1;NA
AY495175.1;NA
AY495176.1;NA
AY495177.1;NA
AY495178.1;NA
AY495179.1;NA
AY495180.1;NA
AY495181.1;NA
AY495182.1;NA
AY495183.1;NA
AY495184.1;NA
AY495185.1;NA
AY495186.1;NA
AY495187.1;NA
AY495188.1;NA
AY495189.1;NA
AY495190.1;NA
AY495191.1;NA
AY495192.1;NA
AY495193.1;NA
AY495194.1;NA
AY495195.1;NA
AY495196.1;NA
AY495197.1;NA
AY495198.1;NA
AY495199.1;NA
AY495200.1;NA
AY495201.1;NA
AY495202.1;NA
AY495203.1;NA
AY495204.1;NA
AY495205.1;NA
AY495206.1;NA
AY495207.1;NA
AY495208.1;NA
AY495209.1;NA
AY495210.1;NA
AY495211.1;NA
AY495212.1;NA
AY495213.1;NA
AY495214.1;NA
AY495215.1;NA
AY495216.1;NA
AY495217.1;NA
AY495218.1;NA
AY495219.1;NA
AY495220.1;NA
AY495221.1;NA
AY495222.1;NA
AY495223.1;NA
AY495224.1;NA
AY495225.1;NA
AY495226.1;NA
AY495227.1;NA
AY495228.1;NA
AY495229.1;NA
AY495230.1;NA
AY495231.1;NA
AY495232.1;NA
AY495233.1;NA
AY495234.1;NA
AY495235.1;NA
AY495236.1;NA
AY495237.1;NA
AY495238.1;NA
AY495239.1;NA
AY495240.1;NA
AY495241.1;NA
AY495242.1;NA
AY495243.1;NA
AY495244.1;NA
AY495245.1;NA
AY495246.1;NA
AY495247.1;NA
AY495248.1;NA
AY495249.1;NA
AY495250.1;NA
AY495251.1;NA
AY495252.1;NA
AY495253.1;NA
AY495254.1;NA
AY495255.1;NA
AY495256.1;NA
AY495257.1;NA
AY495258.1;NA
AY495259.1;NA
AY495260.1;NA
AY495261.1;NA
AY495262.1;NA
AY495263.1;NA
AY495264.1;NA
AY495265.1;NA
AY495266.1;NA
AY495267.1;NA
AY495268.1;NA
AY495269.1;NA
AY495270.1;NA
AY495271.1;NA
AY495272.1;NA
AY495273.1;NA
AY495274.1;NA
AY495275.1;NA
AY495276.1;NA
AY495277.1;NA
AY495278.1;NA
AY495279.1;NA
AY495280.1;NA
AY495281.1;NA
AY495282.1;NA
AY495283.1;NA
AY495284.1;NA
AY495285.1;NA
AY495286.1;NA
AY495287.1;NA
AY495288.1;NA
AY495289.1;NA
AY495290.1;NA
AY495291.1;NA
AY495292.1;NA
AY495293.1;NA
AY495294.1;NA
AY495295.1;NA
AY495296.1;NA
AY495297.1;NA
AY495298.1;NA
AY495299.1;NA
AY495300.1;NA
AY495301.1;NA
AY495302.1;NA
AY495303.1;NA
AY495304.1;NA
AY495305.1;NA
AY495306.1;NA
AY495307.1;NA
AY495308.1;NA
AY495309.1;NA
AY495310.1;NA
AY495311.1;NA
AY495312.1;NA
AY495313.1;NA
AY495314.1;NA
AY495315.1;NA
AY495316.1;NA
AY495317.1;NA
AY495318.1;NA
AY495319.1;NA
AY495320.1;NA
AY495321.1;NA
AY495322.1;NA
AY495323.1;NA
AY495324.1;NA
AY495325.1;NA
AY495326.1;NA
AY495327.1;NA
AY495328.1;NA
AY495329.1;NA
AY495330.1;NA
AY519484.2;Russia: Siberia
AY519485.2;Russia: Siberia
AY519486.1;Russia: Siberia
AY519487.2;Russia: Siberia
AY519488.1;Russia: Siberia
AY519489.2;Russia: Siberia
AY519490.2;Russia: Siberia
AY519491.2;Russia: Siberia
AY519492.2;Russia: Siberia
AY519493.2;Russia: Siberia
AY519494.2;Russia: Siberia
AY519495.2;Russia: Siberia
AY519496.2;Russia: Siberia
AY519497.2;Russia: Siberia
AY570524.1;NA
AY570525.2;NA
AY570526.1;NA
AY615359.1;NA
AY615360.2;NA
AY615361.1;NA
AY665667.1;NA
AY713976.1;NA
AY713977.1;NA
AY713978.1;NA
AY713979.1;NA
AY713980.1;NA
AY713981.1;NA
AY713982.1;NA
AY713983.1;NA
AY713984.1;NA
AY713985.1;NA
AY713986.1;NA
AY713987.1;NA
AY713988.1;NA
AY713989.1;NA
AY713990.1;NA
AY713991.1;NA
AY713992.1;NA
AY713993.1;NA
AY713994.1;NA
AY713995.1;NA
AY713996.1;NA
AY713997.1;NA
AY713998.1;NA
AY713999.1;NA
AY714000.1;NA
AY714001.1;NA
AY714002.1;NA
AY714003.1;NA
AY714004.1;NA
AY714005.1;NA
AY714006.1;NA
AY714007.1;NA
AY714008.1;NA
AY714009.1;NA
AY714010.1;NA
AY714011.1;NA
AY714012.1;NA
AY714013.1;NA
AY714014.1;NA
AY714015.1;NA
AY714016.1;NA
AY714017.1;NA
AY714018.1;NA
AY714019.1;NA
AY714020.1;NA
AY714021.1;NA
AY714022.1;NA
AY714023.1;NA
AY714024.1;NA
AY714025.1;NA
AY714026.1;NA
AY714027.1;NA
AY714028.1;NA
AY714029.1;NA
AY714030.1;NA
AY714031.1;NA
AY714032.1;NA
AY714033.1;NA
AY714034.1;NA
AY714035.1;NA
AY714036.1;NA
AY714037.1;NA
AY714038.1;NA
AY714039.1;NA
AY714040.1;NA
AY714041.1;NA
AY714042.1;NA
AY714043.1;NA
AY714044.1;NA
AY714045.1;NA
AY714046.1;NA
AY714047.1;NA
AY714048.1;NA
AY714049.1;NA
AY714050.1;NA
AY738940.1;Pakistan
AY738941.1;Italy
AY738942.1;Israel
AY738943.1;Italy
AY738944.1;Italy
AY738945.1;Italy
AY738946.1;Italy
AY738947.1;Italy
AY738948.1;Spain
AY738949.1;Italy
AY738950.1;Italy
AY738951.1;Italy
AY738952.1;Italy
AY738953.1;Italy
AY738954.1;Italy
AY738955.1;Italy
AY738956.1;Italy
AY738957.1;Italy
AY738958.1;Italy
AY738959.1;Italy
AY738960.1;Italy
AY738961.1;Iraq
AY738962.1;Italy
AY738963.1;Spain
AY738964.1;Italy
AY738965.1;Italy
AY738966.1;Italy
AY738967.1;Italy
AY738968.1;Italy
AY738969.1;Italy
AY738970.1;Italy
AY738971.1;Georgia
AY738972.1;Italy
AY738973.1;Egypt
AY738974.1;Italy
AY738975.1;Italy
AY738976.1;Italy
AY738977.1;Iraq
AY738978.1;Italy
AY738979.1;Italy
AY738980.1;Italy
AY738981.1;Italy
AY738982.1;Italy
AY738983.1;Italy
AY738984.1;Spain
AY738985.1;Italy
AY738986.1;Italy
AY738987.1;Spain
AY738988.1;Italy
AY738989.1;Spain
AY738990.1;Italy
AY738991.1;Spain
AY738992.1;Georgia
AY738993.1;Italy
AY738994.1;Italy
AY738995.1;Italy
AY738996.1;Italy
AY738997.1;Italy
AY738998.1;Italy
AY738999.1;Italy
AY739000.1;Italy
AY739001.1;Italy
AY882379.1;Pakistan
AY882380.1;Pakistan
AY882381.1;Pakistan
AY882382.1;Spain
AY882383.1;Yemen
AY882384.1;NA
AY882385.2;Yemen
AY882386.1;Spain
AY882387.1;Italy
AY882388.1;NA
AY882389.1;Ethiopia
AY882390.1;Pakistan
AY882391.2;Pakistan
AY882392.1;Spain
AY882393.1;Italy
AY882394.1;Italy
AY882395.1;Italy
AY882396.1;NA
AY882397.1;Italy
AY882398.1;NA
AY882399.1;Italy
AY882400.1;Italy
AY882401.1;Spain
AY882402.1;Italy
AY882403.1;NA
AY882404.1;NA
AY882405.1;NA
AY882406.1;NA
AY882407.1;NA
AY882408.1;NA
AY882409.1;Italy
AY882410.1;Italy
AY882411.1;Italy
AY882412.1;NA
AY882413.1;Italy
AY882414.1;Spain
AY882415.1;Italy
AY882416.1;Ethiopia
AY882417.1;Spain
AY922253.1;NA
AY922254.1;NA
AY922255.1;NA
AY922256.1;NA
AY922257.1;NA
AY922258.1;NA
AY922259.1;NA
AY922260.1;NA
AY922261.1;NA
AY922262.1;NA
AY922263.1;NA
AY922264.1;NA
AY922265.1;NA
AY922266.1;NA
AY922267.1;NA
AY922268.1;NA
AY922269.1;NA
AY922270.1;NA
AY922271.1;NA
AY922272.1;NA
AY922273.1;NA
AY922274.1;NA
AY922275.1;NA
AY922276.1;NA
AY922277.1;NA
AY922278.1;NA
AY922279.1;NA
AY922280.1;NA
AY922281.1;NA
AY922282.1;NA
AY922283.1;NA
AY922284.1;NA
AY922285.1;NA
AY922286.1;NA
AY922287.1;NA
AY922288.1;NA
AY922289.1;NA
AY922290.1;NA
AY922291.1;NA
AY922292.1;NA
AY922293.1;NA
AY922294.1;NA
AY922295.1;NA
AY922296.1;NA
AY922297.1;NA
AY922298.1;NA
AY922299.1;NA
AY922300.1;NA
AY922301.1;NA
AY922302.1;NA
AY922303.1;NA
AY922304.1;NA
AY922305.1;NA
AY922306.1;NA
AY922307.1;NA
AY922308.1;NA
AY950286.1;NA
AY950287.1;NA
AY950288.1;NA
AY950289.2;NA
AY950290.1;NA
AY950291.2;NA
AY950292.2;NA
AY950293.2;NA
AY950294.2;NA
AY950295.2;NA
AY950296.2;NA
AY950297.2;NA
AY950298.2;NA
AY950299.2;NA
AY950300.2;NA
AY956412.1;Papua New Guinea: West New Britain, Uasilau
AY956413.2;Papua New Guinea: New Ireland
AY956414.1;Papua New Guinea: East New Britain, Marabu
AY963572.1;Cambodia
AY963573.2;China
AY963574.2;NA
AY963575.2;China
AY963576.2;NA
AY963577.2;NA
AY963578.2;NA
AY963579.3;NA
AY963580.2;NA
AY963581.2;NA
AY963582.2;NA
AY963583.2;NA
AY963584.2;NA
AY963585.2;Uganda
AY963586.3;Italy
AY972053.1;China: Qijiang, Chongqing
CM001971.1;NA
CM003113.1;NA
CM003244.1;NA
CM003245.1;NA
CM003277.1;NA
CM003308.1;NA
CM003309.1;NA
CM003500.1;NA
CM003501.1;NA
CM003502.1;NA
CM003571.1;NA
CM003572.1;NA
CM003573.1;NA
CM003574.1;NA
CM003747.1;NA
CM003766.1;NA
CM021592.1;NA
CM023663.1;NA
CM023664.1;NA
CM028481.1;NA
CM032116.2;NA
CM037827.1;NA
CM045179.1;NA
CP068254.1;NA
D38112.1;NA
DQ137398.1;Papua New Guinea: West New Britain, Kol
DQ137399.1;Papua New Guinea: East New Britain, Vunairoto (Tolai)
DQ137400.1;Papua New Guinea: East New Britain, Watwat (Sulka)
DQ137401.1;Papua New Guinea: East New Britain, Malasait (Kagat, Baining)
DQ137402.1;Papua New Guinea: East New Britain, Kabakada (Tolai)
DQ137403.1;Papua New Guinea: East New Britain, Kabakada (Tolai)
DQ137404.1;Papua New Guinea: New Britain, Kabakada (Tolai)
DQ137405.1;Papua New Guinea: South Bougainville, Simeku
DQ137406.1;Papua New Guinea: North New Ireland, Madak
DQ137407.1;Papua New Guinea: East New Britain, Tolai
DQ137408.1;Papua New Guinea: East New Britain, Tolai
DQ137409.1;Papua New Guinea: East New Britain, Kabakada (Tolai)
DQ137410.1;Papua New Guinea: Central Bougainville, Aita
DQ137411.1;Papua New Guinea: Central Bougainville, Aita
DQ149511.1;NA
DQ149512.1;NA
DQ149513.1;NA
DQ149514.1;NA
DQ149515.1;NA
DQ149516.1;NA
DQ149517.1;NA
DQ149518.1;NA
DQ149519.1;NA
DQ149520.1;NA
DQ156208.1;NA
DQ156209.1;NA
DQ156210.1;NA
DQ156211.1;NA
DQ156212.1;NA
DQ156213.1;NA
DQ156214.1;NA
DQ200801.1;Spain: Basque
DQ200802.1;Spain: Basque
DQ200803.1;Spain: Basque
DQ200804.1;Spain: Basque
DQ200805.1;Jordan
DQ246811.1;NA
DQ246812.1;NA
DQ246813.1;NA
DQ246814.1;NA
DQ246815.1;NA
DQ246816.1;NA
DQ246817.1;NA
DQ246818.1;NA
DQ246819.1;NA
DQ246820.1;NA
DQ246821.1;NA
DQ246822.1;NA
DQ246823.1;NA
DQ246824.1;NA
DQ246825.1;NA
DQ246826.1;NA
DQ246827.1;NA
DQ246828.1;NA
DQ246829.1;NA
DQ246831.1;NA
DQ246832.1;NA
DQ272107.1;NA
DQ272108.1;NA
DQ272109.1;NA
DQ272110.1;NA
DQ272111.1;NA
DQ272112.1;NA
DQ272113.1;NA
DQ272114.1;NA
DQ272115.1;NA
DQ272116.1;NA
DQ272117.1;NA
DQ272118.1;NA
DQ272119.1;NA
DQ272120.1;NA
DQ272121.1;NA
DQ272122.1;NA
DQ272123.1;NA
DQ272124.1;NA
DQ272125.2;NA
DQ272126.1;NA
DQ282387.1;NA
DQ282388.1;NA
DQ282389.1;NA
DQ282390.1;NA
DQ282391.1;NA
DQ282392.1;NA
DQ282393.1;NA
DQ282394.1;NA
DQ282395.1;NA
DQ282396.1;NA
DQ282397.1;NA
DQ282398.1;NA
DQ282399.1;NA
DQ282400.1;NA
DQ282401.1;NA
DQ282402.1;NA
DQ282403.1;NA
DQ282404.1;NA
DQ282405.1;NA
DQ282406.1;NA
DQ282407.1;NA
DQ282408.1;NA
DQ282409.1;NA
DQ282410.1;NA
DQ282411.1;NA
DQ282412.1;NA
DQ282413.1;NA
DQ282414.1;NA
DQ282415.1;NA
DQ282416.1;NA
DQ282417.1;NA
DQ282418.1;NA
DQ282419.1;NA
DQ282420.1;NA
DQ282421.1;NA
DQ282422.1;NA
DQ282423.1;NA
DQ282424.1;NA
DQ282425.1;NA
DQ282426.1;NA
DQ282427.1;NA
DQ282428.1;NA
DQ282429.1;NA
DQ282430.1;NA
DQ282431.1;NA
DQ282432.1;NA
DQ282433.1;NA
DQ282434.1;NA
DQ282435.1;NA
DQ282436.1;NA
DQ282437.1;NA
DQ282438.1;NA
DQ282439.1;NA
DQ282440.1;NA
DQ282441.1;NA
DQ282442.1;NA
DQ282443.1;NA
DQ282444.1;NA
DQ282445.1;NA
DQ282446.1;NA
DQ282447.1;NA
DQ282448.1;NA
DQ282449.1;NA
DQ282450.1;NA
DQ282451.1;NA
DQ282452.1;NA
DQ282453.1;NA
DQ282454.1;NA
DQ282455.1;NA
DQ282456.1;NA
DQ282457.1;NA
DQ282458.2;NA
DQ282459.1;NA
DQ282460.1;NA
DQ282461.1;NA
DQ282462.1;NA
DQ282463.1;NA
DQ282464.1;NA
DQ282465.1;NA
DQ282466.1;NA
DQ282467.1;NA
DQ282468.1;NA
DQ282469.1;NA
DQ282470.1;NA
DQ282471.1;NA
DQ282472.1;NA
DQ282473.1;NA
DQ282474.1;NA
DQ282475.1;NA
DQ282476.1;NA
DQ282477.1;NA
DQ282478.1;NA
DQ282479.1;NA
DQ282480.1;NA
DQ282481.1;NA
DQ282482.1;NA
DQ282483.1;NA
DQ282484.1;NA
DQ282485.1;NA
DQ282486.1;NA
DQ282487.1;NA
DQ282488.1;NA
DQ282489.1;NA
DQ282490.1;NA
DQ282491.1;NA
DQ282492.1;NA
DQ282493.1;NA
DQ282494.1;NA
DQ282495.1;NA
DQ282496.1;NA
DQ282497.1;NA
DQ282498.1;NA
DQ282499.1;NA
DQ282500.1;NA
DQ282501.1;NA
DQ282502.1;NA
DQ282503.1;NA
DQ282504.1;NA
DQ282505.1;NA
DQ282506.1;NA
DQ282507.1;NA
DQ282508.1;NA
DQ282509.1;NA
DQ282510.1;NA
DQ282511.1;NA
DQ301789.1;NA
DQ301790.1;NA
DQ301791.1;NA
DQ301792.1;NA
DQ301793.1;NA
DQ301794.1;NA
DQ301795.1;NA
DQ301796.1;NA
DQ301797.1;NA
DQ301798.1;NA
DQ301799.1;NA
DQ301800.1;NA
DQ301801.1;NA
DQ301802.1;NA
DQ301803.1;NA
DQ301804.1;NA
DQ301805.1;NA
DQ301806.1;NA
DQ301807.1;NA
DQ301808.1;NA
DQ301809.1;NA
DQ301810.1;NA
DQ301811.1;NA
DQ301812.1;NA
DQ301813.1;NA
DQ301814.1;NA
DQ301815.1;NA
DQ301816.1;NA
DQ301817.1;NA
DQ301818.1;NA
DQ304897.1;NA
DQ304898.1;NA
DQ304899.1;NA
DQ304900.1;NA
DQ304901.1;NA
DQ304902.1;NA
DQ304903.1;NA
DQ304904.1;NA
DQ304905.1;NA
DQ304906.1;NA
DQ304907.1;NA
DQ304908.1;NA
DQ304909.1;NA
DQ304910.1;NA
DQ304911.1;NA
DQ304912.1;NA
DQ304913.1;NA
DQ304914.1;NA
DQ304915.1;NA
DQ304916.1;NA
DQ304917.1;NA
DQ304918.1;NA
DQ304919.1;NA
DQ304920.1;NA
DQ304921.1;NA
DQ304922.1;NA
DQ304923.1;NA
DQ304924.1;NA
DQ304925.1;NA
DQ304926.1;NA
DQ304927.1;NA
DQ304928.1;NA
DQ304929.1;NA
DQ304930.1;NA
DQ304931.1;NA
DQ304932.1;NA
DQ304933.1;NA
DQ304934.1;NA
DQ304935.1;NA
DQ304936.1;NA
DQ304937.1;NA
DQ304938.1;NA
DQ304939.1;NA
DQ304940.1;NA
DQ304941.1;NA
DQ304942.1;NA
DQ304943.1;NA
DQ304944.1;NA
DQ304945.1;NA
DQ304946.1;NA
DQ304947.1;NA
DQ304948.1;NA
DQ304949.1;NA
DQ304950.1;NA
DQ304951.1;NA
DQ304952.1;NA
DQ304953.1;NA
DQ304954.1;NA
DQ304955.1;NA
DQ304956.1;NA
DQ304957.1;NA
DQ304958.1;NA
DQ304959.1;NA
DQ304960.1;NA
DQ304961.1;NA
DQ304962.1;NA
DQ304963.1;NA
DQ304964.1;NA
DQ304965.1;NA
DQ304966.1;NA
DQ304967.1;NA
DQ304968.1;NA
DQ304969.1;NA
DQ304970.1;NA
DQ304971.1;NA
DQ304972.1;NA
DQ304973.1;NA
DQ304974.1;NA
DQ304975.1;NA
DQ304976.1;NA
DQ304977.1;NA
DQ304978.1;NA
DQ304979.1;NA
DQ304980.1;NA
DQ304981.1;NA
DQ304982.1;NA
DQ304983.1;NA
DQ304984.1;NA
DQ304985.1;NA
DQ304986.1;NA
DQ304987.1;NA
DQ304988.1;NA
DQ304989.1;NA
DQ304990.1;NA
DQ304991.1;NA
DQ304992.1;NA
DQ304993.1;NA
DQ304994.1;NA
DQ304995.1;NA
DQ304996.1;NA
DQ304997.1;NA
DQ304998.1;NA
DQ304999.1;NA
DQ305000.1;NA
DQ305001.1;NA
DQ305002.1;NA
DQ305003.1;NA
DQ305004.1;NA
DQ305005.1;NA
DQ305006.1;NA
DQ305007.1;NA
DQ305008.1;NA
DQ305009.1;NA
DQ305010.1;NA
DQ305011.1;NA
DQ305012.1;NA
DQ305013.1;NA
DQ305014.1;NA
DQ305015.1;NA
DQ305016.1;NA
DQ305017.1;NA
DQ305018.1;NA
DQ305019.1;NA
DQ305020.1;NA
DQ305021.1;NA
DQ305022.1;NA
DQ305023.1;NA
DQ305024.1;NA
DQ305025.1;NA
DQ305026.1;NA
DQ305027.1;NA
DQ305028.1;NA
DQ305029.1;NA
DQ305030.1;NA
DQ305031.1;NA
DQ305032.1;NA
DQ305033.1;NA
DQ305034.1;NA
DQ305035.1;NA
DQ305036.1;NA
DQ306709.1;Russia: Belgorod
DQ341058.1;Dominican Republic
DQ341059.1;Dominican Republic
DQ341060.1;Ethiopia
DQ341061.1;Ethiopia
DQ341062.1;Dominican Republic
DQ341063.1;Ethiopia
DQ341064.1;Ethiopia
DQ341065.1;Ethiopia
DQ341066.1;Ethiopia
DQ341067.1;Ethiopia
DQ341068.2;Ethiopia
DQ341069.1;Ethiopia
DQ341070.1;Nigeria
DQ341071.1;Dominican Republic
DQ341072.1;Dominican Republic
DQ341073.1;Dominican Republic
DQ341074.1;Ethiopia
DQ341075.1;Nigeria
DQ341076.1;Ethiopia
DQ341077.1;Ethiopia
DQ341078.1;Nigeria
DQ341079.1;Ethiopia
DQ341080.1;Ethiopia
DQ341081.1;Ethiopia
DQ341082.1;Ethiopia
DQ341083.1;Italy
DQ341084.1;Italy
DQ341085.1;Italy
DQ341086.1;Italy
DQ341087.1;Brazil
DQ341088.1;Italy
DQ341089.1;Italy
DQ341090.1;Italy
DQ372868.1;Taiwan
DQ372869.1;Taiwan
DQ372870.1;Papua New Guinea: Trobriand Islands
DQ372871.1;Papua New Guinea: Trobriand Islands
DQ372872.1;Papua New Guinea: Trobriand Islands
DQ372873.1;Papua New Guinea: Trobriand Islands
DQ372874.1;Micronesia: Kapingamarangi Atoll
DQ372875.1;Micronesia: Kapingamarangi Atoll
DQ372876.1;Micronesia: Majuro Atoll
DQ372877.1;Micronesia: Majuro Atoll
DQ372878.1;Vanuatu
DQ372879.1;Vanuatu
DQ372880.1;Vanuatu
DQ372881.1;Vanuatu
DQ372882.1;Vanuatu
DQ372883.1;Vanuatu
DQ372884.1;Cook Islands
DQ372885.1;Samoa
DQ372886.1;Tonga
DQ372887.1;New Zealand
DQ377992.1;NA
DQ404440.3;NA
DQ404441.3;NA
DQ404442.3;NA
DQ404443.3;NA
DQ404444.3;NA
DQ404445.3;NA
DQ404446.3;NA
DQ404447.3;NA
DQ408672.2;NA
DQ408673.2;NA
DQ408674.2;NA
DQ408675.2;NA
DQ408676.2;NA
DQ408677.2;NA
DQ408678.2;NA
DQ408679.2;NA
DQ408680.2;NA
DQ473537.1;Turkey
DQ513521.1;NA
DQ513522.1;NA
DQ658411.1;United Kingdom: England
DQ661681.1;NA
DQ779925.1;Spain: Basque
DQ779926.1;Morocco: Berber
DQ779927.1;Spain: Castilla
DQ779928.1;Georgia
DQ779929.1;Jordan
DQ779930.1;Saudi Arabia
DQ779931.1;Senegal
DQ779932.1;Spain: Valencia
DQ781338.1;NA
DQ785296.1;NA
DQ787109.1;NA
DQ830736.2;NA
DQ856316.1;NA
DQ856317.1;NA
DQ862536.1;Germany
DQ862537.1;Germany
DQ902694.1;Sweden: Sami, Norrbotten
DQ902695.1;Sweden: Sami, Norrbotten
DQ902696.1;Sweden: Sami, Norrbotten
DQ902697.1;Sweden: Sami, Norrbotten
DQ902698.1;Sweden: Sami, Norrbotten
DQ902699.1;Sweden: Sami, Norrbotten
DQ902700.1;Sweden: Sami, Norrbotten
DQ902701.1;Sweden: Sami, Vasterbotten
DQ902702.1;Sweden: Sami, Vasterbotten
DQ902703.1;Sweden: Sami, Vasterbotten
DQ902704.1;Sweden: Sami, Vasterbotten
DQ902705.1;Sweden: Sami, Vasterbotten
DQ902706.1;Sweden: Sami, Vasterbotten
DQ902707.1;Sweden: Sami, Vasterbotten
DQ902708.1;Russia: Chelyabinsk region
DQ902709.1;Russia: Chelyabinsk region
DQ902710.1;Russia: Chelyabinsk region
DQ902711.1;Russia: Chelyabinsk region
DQ904234.1;Saudi Arabia
